product,hour,title,date,helpful,comment
38,56.5,Recommended," March 11, 2015",1,Very good game. Its like simcity that works. Even the city design looks like simcity.Don`t recomend on Laptop graphics cards; has some optimisation issues but on pc runs well.
21,294.3,Recommended," October 5, 2017",1,Very creative game. It is better when you use mods but anyway game is awesome!
47,31.3,Recommended, February 6,1,"As you open this game you become very involved and even addicted to your city. The more your city grows the more is required from the player. As your city surpasses 100,000 people you realize you its 6am 2 days later and you havent moved from your desk. Long story short, this game ruined my life."
90,760.8,Recommended," May 7, 2017",1,"Do you like city builders? Do you want to build a huge sprawling city complete with a downtown, suburbs, industrial parks, office parks and the like? Well this game is for you... sort of. The quality of your pc will determine whether you can get the full potential out of this game... The base game is alright but gets old quick... the modding community however, makes this the best city building game ever. However, as I said before the quality of your computer will determine how many mods and user created assets you can use and even how much area you can unlock... This is a cpu intensive game if you wish to build large cities with multiple assets so just be warned... otherwise it is clear that CO did everything they could to deliver a city builder which city simulation fans wanted instead of what they as a company wanted (like maxis did with SC5) and it shows... If you have a good pc and dont mind using the community content this is the best city builder ever... Without it this game is ok but it will get old quick."
853,75.5,Recommended," May 29, 2015",1,"I honestly thought this was going to be a bad attempt to copy SimCity before I bought this game, but my friends and other reviews convinced me to try it regardless. I'm glad I did. It's a well thoughtout game and extremely addicting. I couldn't ask for much more from a city simulator (where's the disastors?).If you are SimCity fan or just curious about city simulators I highly recommend giving this a go.Also, it's mod friendly!Now if you excuse me, I have some traffic to monitor and optimize."
33,48.8,Recommended," March 14, 2015",1,"This is the city builder you've been waiting for, it's addictive, it's got a cool visual style, it's very detailed in its simulation (renameable EVERYTHING, create your own transit lines and have neighbourhood bylaws). At 32.99 it's a bloody bargin, this is easily $60 worth of game. Buy it, seriously."
7,13.5,Recommended," December 13, 2017",1,Nice and cosy. Best citybuilder game
141,9.5,Recommended," November 24, 2017",1,Better than SimCity
36,108.4,Recommended," September 5, 2016",1,"What a ♥♥♥♥ing good game, if your not sure if you what to buy it or not, DO IT, JUST DO IT !!!!!!"
21,169.2,Recommended," May 23, 2017",1,"I love this game, to bits absolutely love it. It's a game that you kinda just sit down and relax while you play it. Until you realize you have been pumping♥♥♥♥♥♥into your cities water source and half your city is dead.However, I will say that cities skylines made me incredibly dissapointed when they started bringing out DLC, and for that matter expensive DLC. I bought the base game for about $21 on sale, and now I see I can buy a DLC that costs $19? It just doesn't make sense. There are some massive improvements that could be made in the base game that everybody just downloads mods for, the modding community for cities skylines is the thing making this game good. Not the developers who are investing their time into making useless expensive DLC."
129,17.9,Recommended," December 6, 2017",1,"Cities: Skylines is an amazing new take on the city-building genre. I played SimCity, and didn't like where EA took that series after Will Wright left Maxis. I was really hoping that the SimCity would capture that same look and feel of the best game in the series, SimCity 4, and while updating the old ways and making them better, but sadly, even with all the improvements in graphics and different gameplay elements, SimCity did not feel like a true successor. That's where Cities: Skylines shines.As soon as I started up the game and got to the main menu, I enjoyed what it had to offer. Cities: Skylines feels very new and unique in it's own way. It's doing it's own thing with city-building, and it doesn't feel like a ripoff. It's very easy to play and learn, and that's one thing I like about it. I can jump in my city at any time and start up where I left off with ease, and it runs pretty smoothly as well.Another thing I like about the developers is that they keep releasing content for the game, and I find their support of their game superb. I never have felt like I got that with EA's games. Even with Spore, there were a couple DLC packs and then that was that. No more support for another great game that could have been even better with further support from Maxis. The developers at Colossal Order Ltd. are very supportive and helpful when it comes to playing Cities: Skylines. I'm happy with the final product, and even happier that they choose to further support their game by releasing new expansions and updates to improve upon the base game, and finally, the fact that user-made content is appreciated and encouraged by the developers themselves. That is a huge plus in my eyes.I rate this game 5/5, 10/10, and 100/100. Very good work, Colossal Order Ltd.. Keep it up!"
